node_type_from,node_id_from,edge_type,node_type_to,node_id_to,attributes
trial,NCT02840799,PRESPECIFIES,outcome_specified,Effect of Potassium Nitrate (KNO3) on Muscle Phosphocreatine (PCr) Recovery Kinetics Following a Standardized Plantar Flexor Exercise Protocol,"{""time_frame"": ""6 weeks after start of phase 1 (experimental drug or control); 6 weeks after start of phase 2 (experimental drug or control)""}"
trial,NCT02840799,PRESPECIFIES,outcome_specified,Effect of Potassium Nitrate (KNO3) on Left Ventricle (LV) Diastolic Function: E/e' Ratio,"{""time_frame"": ""All three visits: Baseline (first) visit; 6 weeks after start of phase 1 (experimental drug or control); 6 weeks after start of phase 2 (experimental drug or control)""}"
trial,NCT02840799,PRESPECIFIES,outcome_specified,Effect of Potassium Nitrate (KNO3) on Left Ventricle (LV) Diastolic Function: Left Atrial Volume Index,"{""time_frame"": ""All three visits: Baseline (first) visit; 6 weeks after start of phase 1 (experimental drug or control); 6 weeks after start of phase 2 (experimental drug or control)""}"
trial,NCT02840799,PRESPECIFIES,outcome_specified,Effect of Potassium Nitrate (KNO3) on Myocardial Systolic Strain: Peak Global Systolic Myocardial Longitudinal Strain,"{""time_frame"": ""All three visits: Baseline (first) visit; 6 weeks after start of phase 1 (experimental drug or control); 6 weeks after start of phase 2 (experimental drug or control)""}"
trial,NCT02840799,PRESPECIFIES,outcome_specified,Effect of Potassium Nitrate (KNO3) on Late Systolic Wall Stress as Assessed by the Arts Formula Using Echocardiographic and Tonometry Recordings,"{""time_frame"": ""All three visits: Baseline (first) visit; 6 weeks after start of phase 1 (experimental drug or control); 6 weeks after start of phase 2 (experimental drug or control)""}"
trial,NCT02840799,PRESPECIFIES,outcome_specified,Effect of Potassium Nitrate (KNO3) on Arterial Wave Reflections as Assessed by Wave Separation Analysis Using Tonometry and Doppler Flow Data,"{""time_frame"": ""All three visits: Baseline (first) visit; 6 weeks after start of phase 1 (experimental drug or control); 6 weeks after start of phase 2 (experimental drug or control)""}"
trial,NCT02840799,PRESPECIFIES,outcome_specified,Effect of Potassium Nitrate (KNO3) on Augmentation Index,"{""time_frame"": ""All three visits: Baseline (first) visit; 6 weeks after start of phase 1 (experimental drug or control); 6 weeks after start of phase 2 (experimental drug or control)""}"
trial,NCT02840799,PRESPECIFIES,outcome_specified,"Effect of Potassium Nitrate (KNO3) on Muscle Blood Flow During Exercise: Muscle Blood Flow During Exercise, Measured With Arterial MRI Spin Labeling During a Standardized Plantar Flexion Exercise Test","{""time_frame"": ""6 weeks after start of phase 1 (experimental drug or control); 6 weeks after start of phase 2 (experimental drug or control)""}"
trial,NCT02840799,PRESPECIFIES,outcome_specified,Effect of Potassium Nitrate (KNO3) on Myocardial Systolic Strain: Peak Global Systolic Myocardial Circumferential Strain,"{""time_frame"": ""All three visits: Baseline (first) visit; 6 weeks after start of phase 1 (experimental drug or control); 6 weeks after start of phase 2 (experimental drug or control)""}"
trial,NCT02840799,HAS_RESULTS_POSTED,report_artifact,CTGOV_RESULTS_POSTED,{}
trial,NCT02884206,TESTS,intervention_class,ARNI,{}
trial,NCT02884206,TESTS,intervention_class,ARB/ACEi,{}
trial,NCT02884206,COMPARES,comparator_class,Placebo/SoC,{}
trial,NCT02884206,PRESPECIFIES,outcome_specified,Change From Baseline in the CogState Global Cognitive Composite Score (GCCS),"{""time_frame"": ""Baseline, month 36""}"
trial,NCT02884206,PRESPECIFIES,outcome_specified,Change From Baseline in Cortical Composite Standardized Uptake Value Ratio (SUVr),"{""time_frame"": ""Baseline, month 36""}"
trial,NCT02884206,PRESPECIFIES,outcome_specified,Change From Baseline in Individual Cognitive Domains,"{""time_frame"": ""Baseline, month 36""}"
trial,NCT02884206,PRESPECIFIES,outcome_specified,Change From Baseline in the Summary Score of the Instrumental Activities of Daily Living (IADL),"{""time_frame"": ""Baseline, month 36""}"
trial,NCT02884206,HAS_RESULTS_POSTED,report_artifact,CTGOV_RESULTS_POSTED,{}
trial,NCT02980068,TESTS,intervention_class,Other,{}
trial,NCT02980068,PRESPECIFIES,outcome_specified,Change in nitrate level in urine,"{""time_frame"": ""Urine collected approx 0 & 6 hours after drug administration""}"
trial,NCT02980068,PRESPECIFIES,outcome_specified,Change in nitrate level in plasma,"{""time_frame"": ""Approx 50cc of blood drawn approx 0, 2, & 6 hours after drug administration""}"
trial,NCT02980068,PRESPECIFIES,outcome_specified,Bacterial content of gut microbiome,"{""time_frame"": ""Stool collected before drug administration""}"
trial,NCT02980068,PRESPECIFIES,outcome_specified,Bacterial content of the oral microbiome,"{""time_frame"": ""Saliva and tongue scraping will occur preceding administration of drug""}"
trial,NCT02980068,PRESPECIFIES,outcome_specified,Change in nitrite level in urine,"{""time_frame"": ""Urine collected approx 0 & 6 hours after drug administration""}"
trial,NCT02980068,PRESPECIFIES,outcome_specified,Change in nitrite level in plasma,"{""time_frame"": ""Approx 50cc of blood drawn approx 0, 2, & 6 hours after drug administration""}"
trial,NCT02980068,PRESPECIFIES,outcome_specified,Change in blood pressure,"{""time_frame"": ""Frequently over 6 hour study visit""}"
trial,NCT02980068,PRESPECIFIES,outcome_specified,Change in heart rate,"{""time_frame"": ""Continuous over 6 hour study visit""}"
trial,NCT02980068,PRESPECIFIES,outcome_specified,Change in respiratory rate,"{""time_frame"": ""Continuous over 6 hour study visit""}"
trial,NCT02980068,PRESPECIFIES,outcome_specified,Change in hemoglobin concentration,"{""time_frame"": ""Continuous over 6 hour study visit""}"
trial,NCT03074591,TESTS,intervention_class,Other,{}
trial,NCT03074591,COMPARES,comparator_class,Placebo/SoC,{}
trial,NCT03074591,PRESPECIFIES,outcome_specified,exercise capacity,"{""time_frame"": ""24 weeks""}"
trial,NCT03074591,PRESPECIFIES,outcome_specified,6min-walking distance,"{""time_frame"": ""52 weeks""}"
trial,NCT03074591,PRESPECIFIES,outcome_specified,Patient Global Assessment (PGA),"{""time_frame"": ""52 weeks""}"
trial,NCT03074591,PRESPECIFIES,outcome_specified,NYHA functional class,"{""time_frame"": ""52 weeks""}"
trial,NCT03074591,PRESPECIFIES,outcome_specified,Change in quality of life assessments,"{""time_frame"": ""52 weeks""}"
trial,NCT03074591,PRESPECIFIES,outcome_specified,Rate of recurrent heart failure hospitalisations and death,"{""time_frame"": ""52 weeks""}"
trial,NCT03611153,TESTS,intervention_class,Other,{}
trial,NCT03611153,COMPARES,comparator_class,Placebo/SoC,{}
trial,NCT03611153,PRESPECIFIES,outcome_specified,Change in Exercise Pulmonary Capillary Wedge Pressure (PCWP),"{""time_frame"": ""Baseline, approximately 30 minutes after study drug administration""}"
trial,NCT03611153,PRESPECIFIES,outcome_specified,Exercise Pulmonary Capillary Wedge Pressure (PCWP),"{""time_frame"": ""Baseline""}"
trial,NCT03611153,PRESPECIFIES,outcome_specified,Change in Resting Pulmonary Capillary Wedge Pressure (PCWP),"{""time_frame"": ""Baseline, approximately 30 minutes after study drug administration""}"
trial,NCT03611153,PRESPECIFIES,outcome_specified,Change in Exercise Central Pressures,"{""time_frame"": ""Baseline, approximately 30 minutes after study drug administration""}"
trial,NCT03611153,PRESPECIFIES,outcome_specified,Change in Resting Central Pressures,"{""time_frame"": ""Baseline, approximately 30 minutes after study drug administration""}"
trial,NCT03611153,PRESPECIFIES,outcome_specified,Change in Exercise Transmyocardial Lactate Ratio,"{""time_frame"": ""Baseline, approximately 30 minutes after drug administration""}"
trial,NCT03611153,PRESPECIFIES,outcome_specified,Change in Resting Transmyocardial Lactate Ratio,"{""time_frame"": ""Baseline, approximately 30 minutes after drug administration""}"
trial,NCT03611153,HAS_RESULTS_POSTED,report_artifact,CTGOV_RESULTS_POSTED,{}
trial,NCT03619213,TESTS,intervention_class,SGLT2 inhibitors,{}
trial,NCT03619213,COMPARES,comparator_class,Placebo/SoC,{}
trial,NCT03619213,PRESPECIFIES,outcome_specified,"Subjects Included in the Composite Endpoint of CV Death, Hospitalization Due to Heart Failure or Urgent Visit Due to Heart Failure.","{""time_frame"": ""Up to 42.1 months""}"
trial,NCT03619213,PRESPECIFIES,outcome_specified,"Subjects Included in the Composite Endpoint of CV Death, Hospitalization Due to Heart Failure or Urgent Visit Due to Heart Failure for LVEF <60% Subpopulation","{""time_frame"": ""Up to 42.1 months""}"
trial,NCT03619213,PRESPECIFIES,outcome_specified,Events Included in the Composite Endpoint of CV Death or Recurrent Heart Failure Event (Hospitalization Due to Heart Failure or Urgent Heart Failure Visit),"{""time_frame"": ""Up to 42.1 months""}"
trial,NCT03619213,PRESPECIFIES,outcome_specified,Events Included in the Composite Endpoint of CV Death or Recurrent Heart Failure Event (Hospitalization Due to Heart Failure or Urgent Heart Failure Visit) for LVEF <60% Subpopulation,"{""time_frame"": ""Up to 42.1 months""}"
trial,NCT03619213,PRESPECIFIES,outcome_specified,Change From Baseline in the KCCQ Total Symptom Score at 8 Months,"{""time_frame"": ""Baseline and 8 months or death before 8 months""}"
trial,NCT03619213,PRESPECIFIES,outcome_specified,Subjects Included in the Endpoint of Cardiovascular Death,"{""time_frame"": ""Up to 42.1 months""}"
trial,NCT03619213,PRESPECIFIES,outcome_specified,Subjects Included in the Endpoint of All-cause Mortality,"{""time_frame"": ""Up to 42.1 months""}"
trial,NCT03619213,HAS_RESULTS_POSTED,report_artifact,CTGOV_RESULTS_POSTED,{}
trial,NCT03960073,TESTS,intervention_class,Other,{}
trial,NCT03960073,COMPARES,comparator_class,Placebo/SoC,{}
trial,NCT03960073,PRESPECIFIES,outcome_specified,Exercise Capacity,"{""time_frame"": ""Change over 4 weeks""}"
trial,NCT03960073,PRESPECIFIES,outcome_specified,Reflected Pulse Wave Amplitude,"{""time_frame"": ""Change over 4 weeks""}"
trial,NCT03960073,PRESPECIFIES,outcome_specified,Forward Pulse Wave Amplitude,"{""time_frame"": ""Change over 4 weeks""}"
trial,NCT03960073,PRESPECIFIES,outcome_specified,Mitochondrial Respiration,"{""time_frame"": ""Change over 4 weeks""}"
trial,NCT03988634,TESTS,intervention_class,ARNI,{}
trial,NCT03988634,TESTS,intervention_class,ARB/ACEi,{}
trial,NCT03988634,COMPARES,comparator_class,Placebo/SoC,{}
trial,NCT03988634,PRESPECIFIES,outcome_specified,Time-averaged Proportional Change in NT proBNP From Baseline to Weeks 4 and 8,"{""time_frame"": ""Baseline, Average of Week 4 and Week 8""}"
trial,NCT03988634,PRESPECIFIES,outcome_specified,Number of Pairwise Comparisons With Wins or Ties in the Endpoint Adjudication Committee (EAC)-Adjudicated Composite Hierarchical Outcome,"{""time_frame"": ""Up to 84 weeks""}"
trial,NCT03988634,PRESPECIFIES,outcome_specified,EAC Adjudicated Recurrent Composite Events,"{""time_frame"": ""Up to Week 84""}"
trial,NCT03988634,PRESPECIFIES,outcome_specified,Total Number of Confirmed Incidences of a Composite Endpoint of Worsening Renal Function,"{""time_frame"": ""Up to Week 84""}"
trial,NCT03988634,PRESPECIFIES,outcome_specified,Proportional Change in NT-proBNP From Baseline to Week 8,"{""time_frame"": ""Baseline and Week 8""}"
trial,NCT03988634,PRESPECIFIES,outcome_specified,Proportional Change From Baseline in Hs-Troponin at Weeks 4 and 8,"{""time_frame"": ""Baseline, Week 4 and Week 8""}"
trial,NCT03988634,PRESPECIFIES,outcome_specified,Dosing Levels and Discontinuations,"{""time_frame"": ""Randomization, Week 8, Week 24""}"
trial,NCT03988634,PRESPECIFIES,outcome_specified,Incidence of Adverse Events of Special Interest (AESI) During Treatment,"{""time_frame"": ""Up to week 84""}"
trial,NCT03988634,HAS_RESULTS_POSTED,report_artifact,CTGOV_RESULTS_POSTED,{}
trial,NCT04113291,TESTS,intervention_class,Other,{}
trial,NCT04113291,COMPARES,comparator_class,Placebo/SoC,{}
trial,NCT04113291,PRESPECIFIES,outcome_specified,Number of enrolled participants per week,"{""time_frame"": ""Up to week 12""}"
trial,NCT04113291,PRESPECIFIES,outcome_specified,Proportion of participants that adhere to the to intervention,"{""time_frame"": ""Up to week 12""}"
trial,NCT04113291,PRESPECIFIES,outcome_specified,Number participants that were retained in the trial,"{""time_frame"": ""Up to week 12""}"
trial,NCT04113291,PRESPECIFIES,outcome_specified,Proportion of participants that adhere to the diet,"{""time_frame"": ""Up to week 12""}"
trial,NCT04113291,PRESPECIFIES,outcome_specified,Weight,"{""time_frame"": ""Baseline""}"
trial,NCT04113291,PRESPECIFIES,outcome_specified,Weight,"{""time_frame"": ""After intervention, Week 12""}"
trial,NCT04113291,PRESPECIFIES,outcome_specified,Waist circumference,"{""time_frame"": ""Baseline""}"
trial,NCT04113291,PRESPECIFIES,outcome_specified,Waist circumference,"{""time_frame"": ""After intervention, Week 12""}"
trial,NCT04113291,PRESPECIFIES,outcome_specified,Body mass Index (BMI),"{""time_frame"": ""Baseline""}"
trial,NCT04113291,PRESPECIFIES,outcome_specified,Body mass Index (BMI),"{""time_frame"": ""After intervention, Week 12""}"
trial,NCT04113291,PRESPECIFIES,outcome_specified,Systolic Blood Pressure,"{""time_frame"": ""Baseline""}"
trial,NCT04113291,PRESPECIFIES,outcome_specified,Systolic Blood Pressure,"{""time_frame"": ""After intervention, Week 12""}"
trial,NCT04113291,PRESPECIFIES,outcome_specified,Diastolic Blood Pressure,"{""time_frame"": ""Baseline""}"
trial,NCT04113291,PRESPECIFIES,outcome_specified,Diastolic Blood Pressure,"{""time_frame"": ""After intervention, Week 12""}"
trial,NCT04113291,PRESPECIFIES,outcome_specified,Total Cholesterol,"{""time_frame"": ""Baseline""}"
trial,NCT04113291,PRESPECIFIES,outcome_specified,LDL Cholesterol,"{""time_frame"": ""Baseline""}"
trial,NCT04113291,PRESPECIFIES,outcome_specified,HDL Cholesterol,"{""time_frame"": ""Baseline""}"
trial,NCT04113291,PRESPECIFIES,outcome_specified,serum creatinine,"{""time_frame"": ""Baseline""}"
trial,NCT04113291,PRESPECIFIES,outcome_specified,Total Cholesterol,"{""time_frame"": ""After intervention, Week 12""}"
trial,NCT04113291,PRESPECIFIES,outcome_specified,LDL Cholesterol,"{""time_frame"": ""After intervention, Week 12""}"
trial,NCT04113291,PRESPECIFIES,outcome_specified,HDL Cholesterol,"{""time_frame"": ""After intervention, Week 12""}"
trial,NCT04113291,PRESPECIFIES,outcome_specified,Serum creatinine,"{""time_frame"": ""After intervention, Week 12""}"
trial,NCT04113291,PRESPECIFIES,outcome_specified,Left Ventricle mass,"{""time_frame"": ""Baseline""}"
trial,NCT04113291,PRESPECIFIES,outcome_specified,Left Ventricle mass,"{""time_frame"": ""After intervention, Week 12""}"
trial,NCT04113291,PRESPECIFIES,outcome_specified,Left atrial volume,"{""time_frame"": ""Baseline""}"
trial,NCT04113291,PRESPECIFIES,outcome_specified,Left atrial volume,"{""time_frame"": ""After intervention, Week 12""}"
trial,NCT04113291,PRESPECIFIES,outcome_specified,Doppler echocardiogram velocity ratio,"{""time_frame"": ""Baseline""}"
trial,NCT04113291,PRESPECIFIES,outcome_specified,Doppler echocardiogram velocity ratio,"{""time_frame"": ""After intervention, Week 12""}"
trial,NCT04113291,PRESPECIFIES,outcome_specified,CRP,"{""time_frame"": ""Baseline""}"
trial,NCT04113291,PRESPECIFIES,outcome_specified,IL6,"{""time_frame"": ""Baseline""}"
trial,NCT04113291,PRESPECIFIES,outcome_specified,TNF alpha,"{""time_frame"": ""Baseline""}"
trial,NCT04113291,PRESPECIFIES,outcome_specified,CRP,"{""time_frame"": ""After intervention, Week 12""}"
trial,NCT04113291,PRESPECIFIES,outcome_specified,IL6,"{""time_frame"": ""After intervention, Week 12""}"
trial,NCT04113291,PRESPECIFIES,outcome_specified,TNF alpha,"{""time_frame"": ""After intervention, Week 12""}"
trial,NCT04113291,PRESPECIFIES,outcome_specified,6- minute walk test,"{""time_frame"": ""Baseline""}"
trial,NCT04113291,PRESPECIFIES,outcome_specified,6- minute walk test,"{""time_frame"": ""After intervention, Week 12""}"
trial,NCT04113291,PRESPECIFIES,outcome_specified,Plasma nitrate,"{""time_frame"": ""Baseline""}"
trial,NCT04113291,PRESPECIFIES,outcome_specified,Plasma nitrate,"{""time_frame"": ""After intervention, Week 12""}"
trial,NCT04235699,TESTS,intervention_class,Other,{}
trial,NCT04235699,PRESPECIFIES,outcome_specified,Changes in maximal exercise performance,"{""time_frame"": ""Baseline and end of study participation, 6 weeks""}"
trial,NCT04235699,PRESPECIFIES,outcome_specified,Change in CMR measures of cardiac function,"{""time_frame"": ""Baseline and end of study participation, 6 weeks""}"
trial,NCT04235699,PRESPECIFIES,outcome_specified,Change in NYHA class,"{""time_frame"": ""Baseline and end of study participation, 6 weeks""}"
trial,NCT04235699,PRESPECIFIES,outcome_specified,Change in Quality of Life Questionnaire,"{""time_frame"": ""Baseline and end of study participation, 6 weeks""}"
trial,NCT04235699,PRESPECIFIES,outcome_specified,Change in Serologic Markers,"{""time_frame"": ""Baseline and end of study participation, 6 weeks""}"
trial,NCT04239807,TESTS,intervention_class,Other,{}
trial,NCT04239807,COMPARES,comparator_class,Placebo/SoC,{}
trial,NCT04239807,PRESPECIFIES,outcome_specified,Change in Peak Oxygen consumption,"{""time_frame"": ""3 months""}"
trial,NCT04281849,TESTS,intervention_class,Other,{}
trial,NCT04281849,COMPARES,comparator_class,Placebo/SoC,{}
trial,NCT04281849,PRESPECIFIES,outcome_specified,Feasibility of recruiting patients into the study,"{""time_frame"": ""Monthly, up to 30 months""}"
trial,NCT04281849,PRESPECIFIES,outcome_specified,Acceptability of the intervention to patients randomized to the intervention arm,"{""time_frame"": ""At the end of the intervention period for each patient (week 12 or at time of study dropout)""}"
trial,NCT04281849,PRESPECIFIES,outcome_specified,Feasibility of the protocol for patients randomized to the intervention arm,"{""time_frame"": ""At the end of the intervention period for each patient (week 12 or at time of study dropout)""}"
